,DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
0,03/18,8,Economic,Local,SOLR,0,
1,03/18,8,Economic,System,SOLR,1,3.0
2,03/18,9,Economic,Local,SOLR,73,196.0
3,03/18,9,Economic,Local,WIND,6,8.0
4,03/18,9,Economic,System,SOLR,139,442.0
5,03/18,9,Economic,System,WIND,23,65.0
6,03/18,10,Economic,Local,SOLR,7,4.0
7,03/18,10,Economic,Local,WIND,1,7.0
8,03/18,10,Economic,System,SOLR,11,105.0
9,03/18,10,Economic,System,WIND,2,27.0
10,03/18,11,Economic,Local,SOLR,2,
11,03/18,11,Economic,Local,WIND,1,7.0
12,03/18,11,Economic,System,SOLR,3,15.0
13,03/18,12,Economic,System,SOLR,4,15.0
14,03/18,13,Economic,Local,SOLR,4,
15,03/18,13,Economic,System,SOLR,34,138.0
16,03/18,13,Economic,System,WIND,3,9.0
17,03/18,14,Economic,Local,SOLR,3,9.0
18,03/18,14,Economic,Local,WIND,1,10.0
19,03/18,14,Economic,System,SOLR,72,432.0
20,03/18,14,Economic,System,WIND,1,4.0
21,03/18,15,Economic,Local,SOLR,2,
22,03/18,15,Economic,System,SOLR,152,379.0
23,03/18,15,Economic,System,WIND,16,16.0
24,03/18,16,Economic,System,SOLR,217,578.0
25,03/18,16,Economic,System,WIND,35,35.0
26,03/18,17,Economic,Local,SOLR,3,
27,03/18,17,Economic,System,SOLR,106,535.0
28,03/18,17,Economic,System,WIND,19,57.0
29,03/18,18,Economic,Local,SOLR,4,27.0
30,03/18,18,Economic,System,SOLR,1,
