,DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
0,10/27,9,Economic,Local,SOLR,9,59.0
1,10/27,10,Economic,Local,SOLR,6,40.0
2,10/27,10,SelfSchCut,Local,SOLR,0,
3,10/27,13,Economic,Local,SOLR,6,73.0
4,10/27,13,Economic,Local,WIND,0,3.0
5,10/27,14,Economic,Local,WIND,0,1.0
6,10/27,17,Economic,Local,SOLR,0,1.0
7,10/27,17,Economic,Local,WIND,1,2.0
8,10/27,18,Economic,Local,SOLR,0,1.0
9,10/27,20,Economic,Local,WIND,51,107.0
10,10/27,21,Economic,Local,WIND,34,86.0
11,10/27,23,Economic,Local,WIND,67,105.0
12,10/27,24,Economic,Local,WIND,56,118.0
