,DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
0,12/27,9,Economic,Local,SOLR,1,
1,12/27,9,Economic,System,SOLR,12,145.0
2,12/27,9,Economic,System,WIND,7,21.0
3,12/27,10,Economic,Local,SOLR,14,14.0
4,12/27,10,Economic,System,SOLR,98,407.0
5,12/27,10,Economic,System,WIND,9,20.0
6,12/27,10,SelfSchCut,Local,SOLR,0,
7,12/27,11,Economic,Local,SOLR,4,
8,12/27,11,Economic,System,SOLR,126,445.0
9,12/27,11,Economic,System,WIND,16,19.0
10,12/27,12,Economic,System,SOLR,502,723.0
11,12/27,12,Economic,System,WIND,19,18.0
12,12/27,13,Economic,Local,SOLR,5,
13,12/27,13,Economic,System,SOLR,27,133.0
14,12/27,13,Economic,System,WIND,10,12.0
15,12/27,14,Economic,Local,SOLR,6,
16,12/27,14,Economic,System,SOLR,151,274.0
17,12/27,14,Economic,System,WIND,10,10.0
18,12/27,14,SelfSchCut,Local,SOLR,0,
19,12/27,15,Economic,Local,SOLR,176,484.0
20,12/27,15,Economic,Local,WIND,8,8.0
21,12/27,15,Economic,System,SOLR,50,0.0
22,12/27,15,Economic,System,WIND,2,1.0
23,12/27,16,Economic,Local,SOLR,81,351.0
24,12/27,16,Economic,Local,WIND,4,10.0
25,12/27,16,Economic,System,SOLR,7,0.0
26,12/27,16,Economic,System,WIND,0,
27,12/27,18,Economic,Local,WIND,0,4.0
28,12/27,21,Economic,Local,WIND,21,34.0
29,12/27,22,Economic,Local,WIND,42,51.0
30,12/27,23,Economic,Local,WIND,49,53.0
31,12/27,24,Economic,Local,WIND,7,29.0
