,DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
0,03/31,1,Economic,System,WIND,16.0,108.0
1,03/31,2,Economic,System,WIND,9.0,105.0
2,03/31,3,Economic,System,WIND,2.0,22.0
3,03/31,4,Economic,Local,WIND,8.0,
4,03/31,4,Economic,System,WIND,105.0,220.0
5,03/31,5,Economic,Local,WIND,58.0,
6,03/31,5,Economic,System,WIND,158.0,566.0
7,03/31,6,Economic,System,WIND,23.0,160.0
8,03/31,8,Economic,Local,SOLR,0.0,
9,03/31,8,Economic,Local,WIND,19.0,
10,03/31,8,Economic,System,SOLR,34.0,147.0
11,03/31,8,Economic,System,WIND,27.0,76.0
12,03/31,9,Economic,Local,SOLR,45.0,220.0
13,03/31,9,Economic,Local,WIND,8.0,45.0
14,03/31,9,Economic,System,SOLR,346.0,1169.0
15,03/31,9,Economic,System,WIND,45.0,37.0
16,03/31,10,Economic,Local,SOLR,309.0,45.0
17,03/31,10,Economic,Local,WIND,19.0,
18,03/31,10,Economic,System,SOLR,403.0,1316.0
19,03/31,10,Economic,System,WIND,53.0,72.0
20,03/31,10,SelfSchCut,Local,SOLR,4.0,6.0
21,03/31,11,Economic,Local,SOLR,197.0,21.0
22,03/31,11,Economic,Local,WIND,27.0,
23,03/31,11,Economic,System,SOLR,410.0,982.0
24,03/31,11,Economic,System,WIND,42.0,66.0
25,03/31,12,Economic,Local,SOLR,69.0,21.0
26,03/31,12,Economic,Local,WIND,53.0,59.0
27,03/31,12,Economic,System,SOLR,814.0,1159.0
28,03/31,12,Economic,System,WIND,39.0,43.0
29,03/31,13,Economic,Local,SOLR,171,180.0
30,03/31,13,Economic,Local,WIND,72,79.0
31,03/31,13,Economic,System,SOLR,240,418.0
32,03/31,13,Economic,System,WIND,17,9.0
33,03/31,14,Economic,Local,SOLR,162,230.0
34,03/31,14,Economic,Local,WIND,96,110.0
35,03/31,14,Economic,System,SOLR,334,430.0
36,03/31,14,Economic,System,WIND,14,9.0
37,03/31,14,SelfSchCut,Local,SOLR,2,
38,03/31,15,Economic,Local,SOLR,105,316.0
39,03/31,15,Economic,Local,WIND,74,72.0
40,03/31,15,Economic,System,SOLR,370,422.0
41,03/31,15,Economic,System,WIND,5,12.0
42,03/31,15,SelfSchCut,Local,SOLR,4,12.0
43,03/31,16,Economic,Local,SOLR,107,120.0
44,03/31,16,Economic,Local,WIND,38,64.0
45,03/31,16,Economic,System,SOLR,388,584.0
46,03/31,16,Economic,System,WIND,7,9.0
47,03/31,16,SelfSchCut,Local,SOLR,6,6.0
48,03/31,17,Economic,Local,SOLR,15,36.0
49,03/31,17,Economic,System,SOLR,73,282.0
50,03/31,17,Economic,System,WIND,5,11.0
51,03/31,17,SelfSchCut,Local,SOLR,0,
