,DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
0,11/23,5,Economic,Local,WIND,36,69.0
1,11/23,6,Economic,Local,WIND,39,101.0
2,11/23,7,Economic,Local,WIND,19,44.0
3,11/23,9,Economic,Local,SOLR,6,69.0
4,11/23,9,Economic,Local,WIND,32,101.0
5,11/23,10,Economic,Local,SOLR,176,534.0
6,11/23,10,Economic,Local,WIND,37,80.0
7,11/23,10,Economic,System,SOLR,0,
8,11/23,11,Economic,Local,SOLR,415,566.0
9,11/23,11,Economic,Local,WIND,140,178.0
10,11/23,12,Economic,Local,SOLR,189,353.0
11,11/23,12,Economic,Local,WIND,60,111.0
12,11/23,12,Economic,System,WIND,0,1.0
13,11/23,13,Economic,Local,SOLR,319,715.0
14,11/23,13,Economic,Local,WIND,115,58.0
15,11/23,13,Economic,System,SOLR,0,
16,11/23,13,Economic,System,WIND,10,
17,11/23,14,Economic,Local,SOLR,793,999.0
18,11/23,14,Economic,Local,WIND,71,161.0
19,11/23,14,Economic,System,SOLR,0,
20,11/23,14,Economic,System,WIND,4,50.0
21,11/23,15,Economic,Local,SOLR,95,432.0
22,11/23,15,Economic,Local,WIND,28,111.0
23,11/23,15,Economic,System,SOLR,0,
24,11/23,15,Economic,System,WIND,2,
25,11/23,16,Economic,Local,WIND,7,81.0
26,11/23,16,Economic,System,SOLR,0,
27,11/23,23,Economic,Local,WIND,97,136.0
28,11/23,24,Economic,Local,WIND,44,73.0
