,DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
0,03/13,9,Economic,Local,SOLR,1,
1,03/13,9,Economic,System,SOLR,43,150.0
2,03/13,9,Economic,System,WIND,0,1.0
3,03/13,10,Economic,System,SOLR,14,23.0
4,03/13,10,Economic,System,WIND,0,0.0
5,03/13,11,Economic,Local,SOLR,3,
6,03/13,11,Economic,System,SOLR,1,15.0
7,03/13,15,Economic,Local,SOLR,1,15.0
8,03/13,15,Economic,System,SOLR,1,
9,03/13,16,Economic,Local,SOLR,6,
10,03/13,16,Economic,System,SOLR,9,23.0
11,03/13,17,Economic,Local,SOLR,5,
12,03/13,17,Economic,System,SOLR,12,89.0
13,03/13,17,Economic,System,WIND,0,0.0
14,03/13,18,Economic,System,SOLR,1,12.0
