,DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
0,03/16,1,Economic,Local,WIND,4,
1,03/16,1,Economic,System,WIND,24,63.0
2,03/16,2,Economic,Local,WIND,6,
3,03/16,2,Economic,System,WIND,40,123.0
4,03/16,3,Economic,System,WIND,26,70.0
5,03/16,4,Economic,System,WIND,26,64.0
6,03/16,5,Economic,System,WIND,3,35.0
7,03/16,9,Economic,Local,SOLR,1,
8,03/16,9,Economic,Local,WIND,19,
9,03/16,9,Economic,System,SOLR,179,687.0
10,03/16,9,Economic,System,WIND,58,77.0
11,03/16,10,Economic,Local,WIND,3,
12,03/16,10,Economic,System,SOLR,41,204.0
13,03/16,10,Economic,System,WIND,20,20.0
14,03/16,11,Economic,Local,SOLR,11,59.0
15,03/16,11,Economic,Local,WIND,16,15.0
16,03/16,11,Economic,System,SOLR,87,253.0
17,03/16,11,Economic,System,WIND,1,9.0
18,03/16,12,Economic,Local,SOLR,6,
19,03/16,12,Economic,Local,WIND,15,
20,03/16,12,Economic,System,SOLR,49,263.0
21,03/16,12,Economic,System,WIND,8,19.0
22,03/16,13,Economic,Local,SOLR,7,
23,03/16,13,Economic,System,SOLR,8,26.0
24,03/16,14,Economic,Local,SOLR,1,15.0
25,03/16,16,Economic,Local,SOLR,2,
26,03/16,16,Economic,System,SOLR,7,15.0
27,03/16,16,Economic,System,WIND,6,16.0
28,03/16,17,Economic,Local,SOLR,120,156.0
29,03/16,17,Economic,Local,WIND,21,23.0
30,03/16,17,Economic,System,SOLR,170,436.0
31,03/16,17,Economic,System,WIND,6,0.0
32,03/16,18,Economic,System,SOLR,1,12.0
