,DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
0,03/05,10,Economic,System,SOLR,87,401
1,03/05,10,Economic,System,WIND,56,119
2,03/05,11,Economic,System,SOLR,128,496
3,03/05,11,Economic,System,WIND,82,176
4,03/05,12,Economic,System,SOLR,113,231
5,03/05,12,Economic,System,WIND,102,163
6,03/05,13,Economic,System,SOLR,160,368
7,03/05,13,Economic,System,WIND,117,128
8,03/05,14,Economic,System,SOLR,793,1065
9,03/05,14,Economic,System,WIND,323,711
10,03/05,15,Economic,System,SOLR,488,980
11,03/05,15,Economic,System,WIND,86,87
12,03/05,16,Economic,System,SOLR,693,1123
13,03/05,16,Economic,System,WIND,109,303
14,03/05,17,Economic,System,SOLR,309,892
15,03/05,17,Economic,System,WIND,138,596
16,03/05,18,Economic,System,SOLR,1,2
