,DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
0,03/23,1,Economic,System,WIND,6.0,77.0
1,03/23,2,Economic,Local,WIND,8.0,100.0
2,03/23,3,Economic,System,WIND,36.0,94.0
3,03/23,4,Economic,Local,WIND,23.0,165.0
4,03/23,4,Economic,System,WIND,31.0,
5,03/23,5,Economic,System,WIND,92.0,419.0
6,03/23,6,Economic,System,WIND,55.0,282.0
7,03/23,8,Economic,Local,SOLR,0.0,2.0
8,03/23,8,Economic,System,SOLR,0.0,
9,03/23,9,Economic,Local,SOLR,67.0,
10,03/23,9,Economic,Local,WIND,6.0,
11,03/23,9,Economic,System,SOLR,415.0,1162.0
12,03/23,9,Economic,System,WIND,47.0,71.0
13,03/23,10,Economic,Local,SOLR,99.0,
14,03/23,10,Economic,Local,WIND,6.0,
15,03/23,10,Economic,System,SOLR,930.0,1388.0
16,03/23,10,Economic,System,WIND,205.0,568.0
17,03/23,11,Economic,System,SOLR,761.0,1761.0
18,03/23,11,Economic,System,WIND,77.0,95.0
19,03/23,12,Economic,System,SOLR,608.0,1480.0
20,03/23,12,Economic,System,WIND,79.0,81.0
21,03/23,13,Economic,System,SOLR,769.0,952.0
22,03/23,13,Economic,System,WIND,72.0,71.0
23,03/23,14,Economic,Local,SOLR,0.0,
24,03/23,14,Economic,System,SOLR,601.0,825.0
25,03/23,14,Economic,System,WIND,75.0,63.0
26,03/23,15,Economic,Local,SOLR,0.0,
27,03/23,15,Economic,System,SOLR,702.0,933.0
28,03/23,15,Economic,System,WIND,73.0,70.0
29,03/23,16,Economic,Local,SOLR,6,18.0
30,03/23,16,Economic,System,SOLR,920,1163.0
31,03/23,16,Economic,System,WIND,63,60.0
32,03/23,16,SelfSchCut,Local,SOLR,2,
33,03/23,17,Economic,Local,SOLR,98,2.0
34,03/23,17,Economic,Local,WIND,6,
35,03/23,17,Economic,System,SOLR,802,1219.0
36,03/23,17,Economic,System,WIND,61,71.0
37,03/23,17,SelfSchCut,Local,SOLR,1,
38,03/23,18,Economic,Local,SOLR,0,
39,03/23,18,Economic,System,SOLR,630,1170.0
40,03/23,18,Economic,System,WIND,234,508.0
41,03/23,18,SelfSchCut,System,SOLR,0,
42,03/23,19,Economic,Local,SOLR,0,
43,03/23,19,Economic,System,SOLR,3,14.0
44,03/23,19,Economic,System,WIND,20,95.0
