,DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
0,04/01,8,Economic,System,SOLR,270.0,688.0
1,04/01,8,Economic,System,WIND,10.0,92.0
2,04/01,9,Economic,Local,SOLR,53.0,
3,04/01,9,Economic,Local,WIND,0.0,
4,04/01,9,Economic,System,SOLR,660.0,1402.0
5,04/01,9,Economic,System,WIND,6.0,2.0
6,04/01,10,Economic,Local,SOLR,106.0,
7,04/01,10,Economic,System,SOLR,1161.0,1463.0
8,04/01,10,Economic,System,WIND,1.0,0.0
9,04/01,11,Economic,Local,SOLR,151.0,4.0
10,04/01,11,Economic,Local,WIND,0.0,
11,04/01,11,Economic,System,SOLR,1349.0,1771.0
12,04/01,11,Economic,System,WIND,2.0,3.0
13,04/01,12,Economic,Local,SOLR,10.0,11.0
14,04/01,12,Economic,System,SOLR,1473.0,1533.0
15,04/01,12,Economic,System,WIND,2.0,0.0
16,04/01,13,Economic,Local,SOLR,11.0,11.0
17,04/01,13,Economic,System,SOLR,1283.0,1361.0
18,04/01,13,Economic,System,WIND,1.0,0.0
19,04/01,14,Economic,Local,SOLR,38.0,11.0
20,04/01,14,Economic,System,SOLR,574.0,1200.0
21,04/01,14,Economic,System,WIND,0.0,0.0
22,04/01,15,Economic,Local,SOLR,74.0,11.0
23,04/01,15,Economic,Local,WIND,0.0,
24,04/01,15,Economic,System,SOLR,646.0,1142.0
25,04/01,15,Economic,System,WIND,0.0,0.0
26,04/01,16,Economic,Local,SOLR,84.0,7.0
27,04/01,16,Economic,Local,WIND,0.0,
28,04/01,16,Economic,System,SOLR,469.0,1166.0
29,04/01,16,Economic,System,WIND,0,0.0
30,04/01,17,Economic,Local,SOLR,35,
31,04/01,17,Economic,System,SOLR,486,1077.0
32,04/01,17,Economic,System,WIND,0,0.0
33,04/01,18,Economic,System,SOLR,161,649.0
34,04/01,18,Economic,System,WIND,0,0.0
35,04/01,19,Economic,System,SOLR,1,6.0
