,DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
0,03/27,1,Economic,System,WIND,1.0,16.0
1,03/27,2,Economic,System,WIND,5.0,56.0
2,03/27,3,Economic,System,WIND,20.0,92.0
3,03/27,4,Economic,System,WIND,33.0,117.0
4,03/27,5,Economic,System,WIND,45.0,130.0
5,03/27,9,Economic,Local,SOLR,2.0,
6,03/27,9,Economic,System,SOLR,2.0,11.0
7,03/27,10,Economic,Local,SOLR,11.0,
8,03/27,10,Economic,Local,WIND,7.0,
9,03/27,10,Economic,System,SOLR,25.0,215.0
10,03/27,10,Economic,System,WIND,22.0,92.0
11,03/27,11,Economic,Local,SOLR,4.0,
12,03/27,11,Economic,System,SOLR,59.0,536.0
13,03/27,11,Economic,System,WIND,26.0,80.0
14,03/27,12,Economic,System,SOLR,179.0,520.0
15,03/27,12,Economic,System,WIND,54.0,70.0
16,03/27,13,Economic,Local,SOLR,5.0,0.0
17,03/27,13,Economic,System,SOLR,84.0,621.0
18,03/27,13,Economic,System,WIND,28.0,81.0
19,03/27,14,Economic,Local,SOLR,14.0,11.0
20,03/27,14,Economic,System,SOLR,519.0,738.0
21,03/27,14,Economic,System,WIND,79.0,82.0
22,03/27,14,SelfSchCut,Local,SOLR,1.0,
23,03/27,15,Economic,Local,SOLR,3.0,14.0
24,03/27,15,Economic,System,SOLR,443.0,729.0
25,03/27,15,Economic,System,WIND,81.0,82.0
26,03/27,15,ExDispatch,Local,SOLR,2.0,
27,03/27,15,ExDispatch,System,SOLR,3.0,
28,03/27,16,Economic,Local,SOLR,19.0,
29,03/27,16,Economic,System,SOLR,167,579.0
30,03/27,16,Economic,System,WIND,40,72.0
31,03/27,16,ExDispatch,Local,SOLR,6,
32,03/27,16,ExDispatch,System,SOLR,4,8.0
33,03/27,17,Economic,Local,SOLR,28,
34,03/27,17,Economic,Local,WIND,6,
35,03/27,17,Economic,System,SOLR,39,381.0
36,03/27,17,Economic,System,WIND,20,80.0
37,03/27,17,ExDispatch,Local,SOLR,1,
38,03/27,18,Economic,Local,SOLR,1,
39,03/27,18,Economic,System,SOLR,283,1101.0
40,03/27,18,Economic,System,WIND,38,126.0
41,03/27,24,Economic,System,WIND,122,323.0
