,DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
0,02/13,9,Economic,Local,SOLR,2,
1,02/13,9,Economic,System,SOLR,338,1065.0
2,02/13,9,Economic,System,WIND,3,11.0
3,02/13,10,Economic,Local,SOLR,145,570.0
4,02/13,10,Economic,Local,WIND,1,3.0
5,02/13,10,Economic,System,SOLR,3,
6,02/13,10,Economic,System,WIND,1,
7,02/13,11,Economic,Local,SOLR,231,369.0
8,02/13,11,Economic,Local,WIND,6,7.0
9,02/13,11,Economic,System,SOLR,0,
10,02/13,11,Economic,System,WIND,1,
11,02/13,12,Economic,Local,SOLR,167,519.0
12,02/13,12,Economic,Local,WIND,10,9.0
13,02/13,13,Economic,Local,SOLR,0,1.0
14,02/13,13,Economic,System,SOLR,6,65.0
15,02/13,14,Economic,Local,SOLR,1,4.0
16,02/13,14,Economic,System,SOLR,1,1.0
17,02/13,14,Economic,System,WIND,0,1.0
18,02/13,15,Economic,Local,SOLR,1,1.0
19,02/13,15,Economic,System,SOLR,122,452.0
20,02/13,15,Economic,System,WIND,1,2.0
21,02/13,16,Economic,Local,SOLR,1,
22,02/13,16,Economic,System,SOLR,95,389.0
23,02/13,16,Economic,System,WIND,1,1.0
24,02/13,17,Economic,System,SOLR,0,2.0
