,DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
0,03/01,1,Economic,Local,WIND,1,3.0
1,03/01,8,Economic,System,SOLR,286,1008.0
2,03/01,8,Economic,System,WIND,7,27.0
3,03/01,9,Economic,Local,SOLR,1,
4,03/01,9,Economic,System,SOLR,636,1057.0
5,03/01,9,Economic,System,WIND,11,11.0
6,03/01,10,Economic,Local,SOLR,1,
7,03/01,10,Economic,System,SOLR,526,1248.0
8,03/01,10,Economic,System,WIND,11,14.0
9,03/01,11,Economic,System,SOLR,478,780.0
10,03/01,11,Economic,System,WIND,16,14.0
11,03/01,12,Economic,System,SOLR,346,618.0
12,03/01,12,Economic,System,WIND,23,21.0
13,03/01,13,Economic,System,SOLR,384,524.0
14,03/01,13,Economic,System,WIND,17,18.0
15,03/01,14,Economic,System,SOLR,172,282.0
16,03/01,14,Economic,System,WIND,12,16.0
17,03/01,15,Economic,System,SOLR,111,378.0
18,03/01,15,Economic,System,WIND,9,13.0
19,03/01,16,Economic,System,SOLR,315,735.0
20,03/01,16,Economic,System,WIND,10,14.0
21,03/01,17,Economic,System,SOLR,371,1005.0
22,03/01,17,Economic,System,WIND,12,44.0
23,03/01,18,Economic,System,SOLR,1,2.0
