,DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
0,01/08,1,Economic,Local,WIND,200,200.0
1,01/08,2,Economic,Local,WIND,200,205.0
2,01/08,3,Economic,Local,WIND,179,208.0
3,01/08,4,Economic,Local,WIND,12,69.0
4,01/08,10,Economic,System,SOLR,9,83.0
5,01/08,10,Economic,System,WIND,2,13.0
6,01/08,11,Economic,Local,SOLR,0,
7,01/08,11,Economic,Local,WIND,7,
8,01/08,11,Economic,System,SOLR,69,473.0
9,01/08,11,Economic,System,WIND,1,11.0
10,01/08,12,Economic,Local,SOLR,0,
11,01/08,12,Economic,Local,WIND,25,58.0
12,01/08,12,Economic,System,SOLR,2,15.0
13,01/08,12,Economic,System,WIND,1,10.0
14,01/08,13,Economic,Local,SOLR,124,708.0
15,01/08,13,Economic,Local,WIND,1,3.0
16,01/08,13,Economic,System,SOLR,0,
17,01/08,14,Economic,Local,SOLR,186,416.0
18,01/08,14,Economic,Local,WIND,2,2.0
19,01/08,14,SelfSchCut,Local,SOLR,1,
20,01/08,15,Economic,System,SOLR,1,2.0
21,01/08,16,Economic,System,SOLR,0,2.0
22,01/08,20,Economic,Local,WIND,1,17.0
23,01/08,21,Economic,Local,WIND,12,39.0
24,01/08,22,Economic,Local,WIND,6,69.0
25,01/08,23,Economic,Local,WIND,211,346.0
26,01/08,24,Economic,Local,WIND,96,158.0
27,01/08,24,Economic,System,WIND,23,159.0
